ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-5078629,-4563631,-4114961,-4166145,-4784521,-5097757,-4983109,-1203199 
-5072924,-4558414,-4108861,-4160176,-4778702,-5093232,-4977007,-1215067 
-5056821,-4542946,-4092589,-4144017,-4762767,-5078717,-4960649,-1235001 
-5054194,-4540615,-4089912,-4141499,-4760364,-5076831,-4958330,-1266617 
-5067119,-4552736,-4103271,-4154746,-4773307,-5087779,-4971574,-1270864 
-5077481,-4562091,-4113950,-4165258,-4783472,-5095900,-4981991,-1234295 
-5071297,-4556219,-4107344,-4158633,-4776945,-5090207,-4975330,-1219697 
-5056028,-4541887,-4091894,-4143394,-4762002,-5077277,-4960233,-1231067 
-5053520,-4539429,-4089414,-4140980,-4759574,-5074822,-4957747,-1254878 
-5067539,-4553065,-4103495,-4154946,-4773412,-5088008,-4971725,-1263101 
-5079381,-4564510,-4115287,-4166662,-4784993,-5098613,-4983504,-1274929 
-5071395,-4556353,-4107622,-4158996,-4777211,-5090579,-4975671,-1243989 
-5054313,-4539555,-4090521,-4142009,-4760324,-5074501,-4958774,-1222047 
-5052119,-4537785,-4088150,-4139671,-4758127,-5072924,-4956604,-1224736 
-5069557,-4556072,-4105156,-4156811,-4775444,-5091664,-4973678,-1291163 
-5081188,-4566904,-4116752,-4168342,-4786676,-5101308,-4985112,-1314389 
-5071955,-4557134,-4107807,-4159341,-4777456,-5091337,-4976097,-1284771 
-5054206,-4539114,-4090043,-4141613,-4759643,-5073484,-4958149,-1248316 
-5052581,-4538312,-4088289,-4139972,-4758159,-5073594,-4956574,-1257402 
-5068165,-4553661,-4103652,-4155332,-4773512,-5088525,-4971903,-1288865 
-5082704,-4569386,-4118029,-4169894,-4788239,-5104847,-4986419,-1351835 
-5073001,-4558821,-4108834,-4160521,-4778657,-5093194,-4977024,-1348731 
-5052064,-4536214,-4088319,-4139795,-4757587,-5069855,-4956381,-1250341 
-5048192,-4531917,-4084412,-4135877,-4753607,-5065720,-4952574,-1190101 
-5072462,-4560222,-4107272,-4159436,-4778139,-5097155,-4976210,-1315836 
-5081122,-4566964,-4116624,-4168402,-4786688,-5101122,-4985129,-1389387 
-5066529,-4549329,-4103000,-4154336,-4771795,-5081621,-4971070,-1201766 
-5052836,-4537494,-4088898,-4140584,-4758649,-5072209,-4957397,-1193827 
-5050675,-4535514,-4086734,-4138402,-4756459,-5070321,-4955019,-1189094 
-5065727,-4550304,-4101597,-4153256,-4771242,-5084324,-4969781,-1198419 
-5078158,-4562781,-4114054,-4165679,-4783614,-5096444,-4982297,-1197934 
