ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-5030679,-4488283,-4017454,-4069543,-4721952,-5065221,-4906434,-1321542 
-5020358,-4476828,-4007352,-4059447,-4711575,-5053127,-4896279,-1303164 
-5031674,-4486544,-4019409,-4071315,-4722769,-5060988,-4908127,-1248229 
-5050461,-4505824,-4038126,-4089970,-4741392,-5080129,-4926756,-1240947 
-5047313,-4502966,-4034851,-4086634,-4738184,-5077638,-4923426,-1243626 
-5028041,-4484226,-4015510,-4067384,-4719069,-5060133,-4904072,-1219201 
-5021114,-4478041,-4008469,-4060354,-4712306,-5055134,-4897103,-1237048 
-5040502,-4499896,-4027284,-4079437,-4731816,-5078480,-4916024,-1330294 
-5059711,-4519529,-4046169,-4098168,-4750601,-5097016,-4934766,-1457553 
-5049186,-4505676,-4036382,-4087982,-4739584,-5080563,-4924576,-1399561 
-5027496,-4483571,-4014841,-4066417,-4718004,-5058952,-4903046,-1350411 
-5013787,-4466684,-4002687,-4053499,-4704355,-5040353,-4890186,-1199918 
-5037382,-4495110,-4024866,-4076630,-4728517,-5072192,-4913481,-1280825 
-5056779,-4515526,-4043551,-4095692,-4747767,-5092142,-4932425,-1388606 
-5047627,-4503857,-4034706,-4086753,-4738380,-5078582,-4923441,-1354585 
-5028264,-4484966,-4015064,-4067339,-4719236,-5061274,-4904121,-1315559 
-5025364,-4484261,-4011562,-4064210,-4716679,-5062342,-4900944,-1382466 
-5036997,-4492839,-4023785,-4075947,-4727709,-5067608,-4912641,-1360171 
-5054217,-4510403,-4040976,-4092849,-4744734,-5085050,-4929759,-1357092 
-5048385,-4505177,-4035065,-4087227,-4739222,-5080422,-4924216,-1354372 
-5027586,-4484181,-4014122,-4066577,-4718559,-5059943,-4903547,-1323876 
-5023612,-4481364,-4009753,-4062324,-4714677,-5058287,-4899417,-1362207 
-5037859,-4494425,-4024213,-4076625,-4728622,-5069911,-4913733,-1357283 
-5051392,-4506755,-4038013,-4090260,-4741931,-5080642,-4927541,-1342037 
-5047092,-4503975,-4033351,-4085821,-4737776,-5079508,-4922981,-1336337 
-5026623,-4483149,-4012948,-4065369,-4717429,-5059147,-4902526,-1330756 
-5022535,-4479456,-4008509,-4061069,-4713233,-5055891,-4898160,-1342529 
-5028101,-4478582,-4015891,-4067522,-4718176,-5049006,-4904569,-1164185 
-5051934,-4507241,-4038549,-4090686,-4742407,-5081922,-4927967,-1169955 
-5057232,-4519519,-4042002,-4095094,-4748569,-5099465,-4932579,-1417327 
-5028379,-4485767,-4014468,-4067033,-4719457,-5061726,-4904269,-1396004 
-5017156,-4470834,-4004077,-4056287,-4707823,-5044739,-4893563,-1238206 
-5042741,-4500994,-4028307,-4081059,-4733591,-5077871,-4918511,-1336886 
-5049839,-4503324,-4036595,-4088687,-4740174,-5075661,-4926217,-1276176 
-5051427,-4510314,-4036640,-4089447,-4742129,-5087877,-4926935,-1324364 
-5028232,-4485644,-4014208,-4066786,-4719291,-5061907,-4904179,-1372781 
-5021198,-4477307,-4007600,-4060025,-4712107,-5052991,-4897351,-1286357 
-5040748,-4497753,-4026770,-4079214,-4731571,-5073228,-4916612,-1348558 
-5052826,-4508172,-4039219,-4091386,-4743288,-5082047,-4928794,-1301179 
-5046034,-4502335,-4032271,-4084511,-4736705,-5077349,-4921836,-1310541 
-5025952,-4482325,-4012174,-4064541,-4716778,-5058353,-4901813,-1285061 
-5024389,-4481453,-4010268,-4062789,-4715187,-5058319,-4900144,-1313014 
-5045233,-4504208,-4030676,-4083311,-4735977,-5081644,-4920719,-1388594 
-5054832,-4511209,-4041129,-4093317,-4745319,-5085443,-4930792,-1407954 
-5041686,-4495974,-4028516,-4080523,-4732054,-5069695,-4918129,-1284064 
-5026734,-4483811,-4012566,-4064957,-4717266,-5060574,-4902659,-1301589 
-5032237,-4493788,-4016949,-4069872,-4723159,-5073648,-4907595,-1466140 
-5035267,-4488395,-4022591,-4074281,-4725606,-5060176,-4911947,-1348891 
-5053624,-4509558,-4039922,-4092102,-4743977,-5084449,-4929780,-1298646 
-5040624,-4494704,-4027622,-4079549,-4731121,-5067900,-4917114,-1283653 
-5028097,-4486488,-4013844,-4066391,-4718892,-5064429,-4903904,-1286006 
-5028324,-4487583,-4013843,-4066417,-4719276,-5065357,-4903889,-1435611 
-5029283,-4478971,-4017436,-4068857,-4719330,-5048649,-4906189,-1171975 
-5046827,-4498954,-4034211,-4085897,-4736931,-5070884,-4923396,-1095782 
-5043548,-4499343,-4029860,-4081954,-4734066,-5074945,-4919655,-1149129 
-5032185,-4492542,-4017201,-4069923,-4723141,-5072447,-4907666,-1288195 
-5034344,-4496686,-4019028,-4071981,-4725643,-5077233,-4909644,-1474579 
-5044376,-4501825,-4030554,-4082736,-4735166,-5077494,-4920246,-1443892 
-5053266,-4508774,-4039912,-4091831,-4743737,-5082462,-4929390,-1388488 
-5039027,-4492814,-4026015,-4077846,-4729374,-5065706,-4915212,-1268131 
-5026230,-4484036,-4012371,-4064636,-4717171,-5061194,-4902072,-1310256 
