ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3946809,-3866918,-3891473,-3915894,-4166569,-4517307,-4459802,-1004454 
-3943326,-3870516,-3799962,-3818896,-4180897,-4522991,-4459076,-1012822 
-3907403,-3842561,-3689401,-3706840,-4182519,-4514524,-4431888,-990253 
-3877935,-3809984,-3710567,-3733317,-4157491,-4492408,-4405041,-955433 
-3897666,-3819306,-3837703,-3864542,-4141707,-4489036,-4417729,-957591 
-3906028,-3821748,-3886133,-3911889,-4121318,-4474667,-4419290,-955787 
-3906434,-3828687,-3797023,-3816443,-4138983,-4484010,-4422816,-966865 
-3883309,-3814182,-3688677,-3706243,-4154181,-4488706,-4408675,-958102 
-3899107,-3830174,-3718058,-3739002,-4177704,-4513478,-4426897,-974554 
-3894054,-3813478,-3836857,-3863792,-4136059,-4484567,-4414554,-949979 
-3918099,-3832002,-3889393,-3914111,-4132094,-4486232,-4431622,-965562 
-3924752,-3847022,-3799866,-3818687,-4157102,-4502249,-4441061,-984694 
-3895392,-3826177,-3689391,-3706810,-4165964,-4500631,-4420647,-969590 
-3902731,-3832482,-3717671,-3738574,-4180426,-4516707,-4430653,-976732 
-3918053,-3838202,-3840454,-3866609,-4161051,-4509075,-4438607,-976210 
-3909449,-3823399,-3886103,-3911762,-4122911,-4477052,-4422986,-955562 
-3879813,-3798371,-3791373,-3812121,-4108344,-4455132,-4396337,-932356 
-3869847,-3797340,-3688501,-3706147,-4136644,-4473029,-4395234,-936842 
-3919033,-3849631,-3724054,-3743772,-4196042,-4532453,-4446807,-991102 
-3914382,-3834576,-3839711,-3866278,-4155906,-4504351,-4434657,-968952 
-3913811,-3827274,-3888271,-3913369,-4126054,-4480620,-4427124,-957043 
-3955462,-3879071,-3805830,-3823199,-4188699,-4533119,-4471617,-1016054 
-3967837,-3903810,-3702364,-3716801,-4243096,-4575138,-4492634,-1050002 
-3959021,-3895592,-3722474,-3742582,-4242279,-4575189,-4485794,-1042919 
-3913131,-3835692,-3836069,-3863317,-4157215,-4504110,-4432605,-973406 
-3936864,-3854503,-3889616,-3914377,-4153345,-4505686,-4449671,-988812 
-3901048,-3823156,-3791120,-3811772,-4133036,-4478020,-4417039,-960387 
-3874852,-3804499,-3686849,-3704684,-4144040,-4479187,-4400149,-946514 
-3886337,-3815805,-3715982,-3737584,-4162602,-4499321,-4414292,-957636 
-3907126,-3826705,-3840449,-3866821,-4148492,-4497052,-4427772,-962334 
-3899566,-3812384,-3884614,-3910609,-4111547,-4466297,-4413431,-943044 
-3873697,-3790956,-3790862,-3811498,-4101094,-4448638,-4390914,-923693 
-3871107,-3798091,-3688757,-3706220,-4137540,-4474574,-4397506,-936703 
-3920841,-3850788,-3726131,-3745278,-4197142,-4534406,-4449736,-991389 
-3967081,-3891038,-3849881,-3874193,-4212174,-4559304,-4488363,-1028244 
-3907927,-3822232,-3882771,-3909122,-4120932,-4475507,-4422268,-952394 
-3878969,-3797104,-3789670,-3810434,-4106987,-4454566,-4396562,-929506 
-3850396,-3776181,-3683772,-3702356,-4115411,-4453336,-4377201,-913040 
-3866871,-3792466,-3715999,-3737598,-4138643,-4478299,-4396324,-928656 
-3920539,-3838871,-3846675,-3871634,-4159746,-4510027,-4442507,-970206 
-3955672,-3871261,-3895257,-3918703,-4169778,-4524018,-4470384,-1001121 
-3956967,-3880371,-3803522,-3821137,-4189966,-4534951,-4474431,-1015674 
-3958963,-3893976,-3699129,-3714262,-4233086,-4566135,-4484906,-1037953 
-3945174,-3879455,-3721979,-3742412,-4225755,-4560459,-4473240,-1023883 
-3969179,-3894808,-3848211,-3873025,-4215738,-4561647,-4489669,-1033941 
-3967602,-3887936,-3891362,-3915729,-4186581,-4537667,-4481034,-1023989 
-3925015,-3849481,-3792806,-3812896,-4159354,-4503222,-4441504,-988081 
-3898712,-3831145,-3688672,-3706092,-4170442,-4504491,-4424152,-974872 
-3946521,-3881735,-3726700,-3745994,-4228029,-4562292,-4474316,-1027881 
-3974557,-3902181,-3848278,-3873157,-4223299,-4568133,-4494715,-1043988 
-3942225,-3861991,-3887182,-3912439,-4160768,-4512108,-4455549,-998314 
-3891984,-3814680,-3787450,-3808659,-4124840,-4469521,-4408658,-952873 
-3903633,-3836450,-3692678,-3709156,-4175955,-4509914,-4429384,-981194 
-3926072,-3860384,-3721831,-3742519,-4206973,-4541641,-4454136,-1006569 
-3931894,-3856016,-3843327,-3869386,-4177290,-4523917,-4452491,-995447 
-3936412,-3855133,-3888542,-3913617,-4154034,-4506072,-4450125,-990829 
-3901127,-3824079,-3791552,-3811894,-4134277,-4479083,-4418096,-962381 
-3874886,-3805811,-3685357,-3703742,-4145527,-4480431,-4400956,-949157 
-3870586,-3799511,-3714644,-3736855,-4146191,-4483673,-4399202,-941505 
-3893751,-3812812,-3840292,-3867075,-4133994,-4483420,-4414877,-947680 
-3911866,-3825891,-3888599,-3913444,-4124704,-4479461,-4426076,-957124 
-3923339,-3845351,-3798654,-3817076,-4155399,-4501069,-4440552,-982029 
-3920184,-3852581,-3694729,-3710830,-4192080,-4526484,-4446068,-996544 
-3923753,-3856284,-3721770,-3742376,-4202573,-4538394,-4451921,-1000709 
-3884131,-3802687,-3835049,-3862924,-4123627,-4473350,-4405020,-937534 
-3929358,-3843952,-3891661,-3915720,-4142768,-4497106,-4443517,-976512 
-3917543,-3839135,-3795365,-3814707,-4149145,-4494919,-4434975,-975766 
-3893130,-3823575,-3688746,-3706202,-4163013,-4498449,-4419570,-965769 
-3875174,-3803283,-3714469,-3736838,-4149516,-4487674,-4404010,-943609 
-3856747,-3771743,-3833219,-3861686,-4092604,-4444386,-4378414,-902747 
-3916485,-3828679,-3892615,-3916498,-4127221,-4483315,-4431479,-957511 
-3921708,-3842157,-3797089,-3816028,-4152191,-4498847,-4439625,-976561 
-3899767,-3828990,-3691124,-3708043,-4168514,-4504848,-4426447,-969319 
-3919702,-3850076,-3723306,-3743920,-4196279,-4533663,-4448646,-991206 
-3938096,-3859349,-3846341,-3872037,-4180171,-4528954,-4459402,-994622 
-3931619,-3846914,-3887531,-3912892,-4145632,-4499879,-4445986,-978187 
-3893735,-3813256,-3789552,-3810227,-4123503,-4470350,-4411497,-947068 
-3836055,-3760890,-3679187,-3698936,-4100606,-4438916,-4363073,-897316 
-3898792,-3825992,-3724922,-3744932,-4172096,-4511131,-4428234,-963663 
-3929070,-3848414,-3845567,-3871478,-4169036,-4519006,-4450787,-981306 
-3914378,-3826951,-3886958,-3912296,-4125211,-4481246,-4429234,-954860 
-3914544,-3834249,-3795306,-3814626,-4143976,-4491162,-4432547,-966701 
-3869637,-3796417,-3684504,-3703174,-4135611,-4473241,-4396570,-933166 
-3860916,-3785524,-3714958,-3737455,-4131231,-4471750,-4390517,-920119 
-3920044,-3837246,-3847899,-3873016,-4157545,-4508820,-4442236,-967267 
-3974606,-3889815,-3898804,-3921139,-4188622,-4543100,-4489596,-1020362 
-3998114,-3924401,-3807956,-3824121,-4234372,-4578122,-4515781,-1061959 
-3959092,-3895046,-3695394,-3711312,-4234232,-4567236,-4485256,-1039278 
-3941532,-3875986,-3722246,-3742983,-4221697,-4556956,-4469743,-1019657 
-3918975,-3841012,-3839034,-3866331,-4161264,-4509543,-4439661,-976616 
-3954389,-3872450,-3892634,-3916457,-4170616,-4523659,-4468249,-1005707 
-3934159,-3858656,-3794102,-3813504,-4168502,-4513071,-4451132,-996231 
-3888356,-3819871,-3684554,-3702982,-4159310,-4494292,-4414347,-961845 
-3860832,-3788574,-3712192,-3735302,-4134655,-4473081,-4389408,-927517 
-3900271,-3818773,-3842501,-3868956,-4139386,-4489442,-4421429,-951779 
-3924410,-3838696,-3889674,-3914301,-4137151,-4491968,-4438680,-968487 
-3938291,-3860851,-3799424,-3817562,-4170904,-4516353,-4455548,-996467 
-3914599,-3846173,-3690175,-3707228,-4186032,-4520913,-4440553,-988612 
-3872113,-3798787,-3712567,-3735431,-4145856,-4484519,-4400481,-939014 
-3878616,-3794448,-3838225,-3865757,-4115352,-4466661,-4399682,-925669 
-3923491,-3836001,-3891806,-3915810,-4134787,-4490524,-4437947,-964724 
-3978819,-3902150,-3805273,-3821889,-4213590,-4558387,-4496231,-1041358 
-3946200,-3879266,-3694702,-3710911,-4219922,-4553876,-4472168,-1024858 
-3947799,-3881721,-3725674,-3745864,-4228042,-4563454,-4475796,-1026740 
-3943059,-3866293,-3843396,-3869860,-4187159,-4534904,-4463356,-1004828 
-3908518,-3822414,-3881001,-3907549,-4121972,-4476584,-4422032,-955633 
-3884635,-3803801,-3787932,-3808604,-4114530,-4461434,-4401629,-938516 
-3902655,-3833056,-3692122,-3708663,-4172972,-4508671,-4428552,-974860 
-3935046,-3867494,-3725999,-3745942,-4213861,-4550207,-4462975,-1011232 
-3915742,-3836752,-3840217,-3867309,-4157386,-4506372,-4435970,-972594 
-3884827,-3796959,-3880476,-3907102,-4095491,-4451519,-4398419,-926028 
-3879347,-3797517,-3788565,-3809019,-4107768,-4455636,-4396413,-929834 
-3883206,-3811273,-3689856,-3707072,-4150860,-4487961,-4409209,-950099 
-3933126,-3864212,-3727957,-3747767,-4210088,-4547286,-4461150,-1005491 
-3963059,-3886543,-3851091,-3875911,-4206726,-4554693,-4483339,-1023221 
-3915709,-3830710,-3882189,-3908542,-4129194,-4483791,-4429409,-961860 
-3885252,-3804260,-3788778,-3808999,-4114465,-4461827,-4402443,-937434 
-3937031,-3869895,-3698831,-3713796,-4209445,-4544052,-4463014,-1012584 
-3933950,-3867261,-3723404,-3744235,-4213108,-4549066,-4461924,-1010387 
-3898381,-3818229,-3838329,-3865965,-4138296,-4487998,-4418948,-951956 
-3900567,-3813782,-3884211,-3909939,-4111837,-4467510,-4414518,-942847 
-3903064,-3823144,-3791956,-3811497,-4133190,-4480059,-4420442,-956555 
-3871401,-3799012,-3685254,-3703249,-4138674,-4475817,-4397881,-937252 
-3886727,-3814048,-3720525,-3741867,-4159892,-4498926,-4415482,-951641 
-3941502,-3861909,-3851654,-3876306,-4182082,-4531567,-4462975,-994985 
-3981771,-3900661,-3897742,-3920644,-4199045,-4551749,-4496408,-1033151 
-3978054,-3905209,-3802462,-3819605,-4215442,-4558812,-4495782,-1043697 
-3992342,-3931898,-3701936,-3716194,-4271864,-4603019,-4518494,-1080553 
-3975800,-3913906,-3727036,-3746947,-4260789,-4593866,-4503669,-1063751 
-4076050,-4012051,-3869007,-3889567,-4332719,-4673738,-4595627,-1161261 
-4048392,-3980289,-3897229,-3920201,-4279106,-4624339,-4560378,-1127763 
-3992327,-3928531,-3794483,-3813383,-4239334,-4577098,-4507240,-1079515 
-3901361,-3840942,-3680219,-3699479,-4181240,-4511419,-4425171,-994109 
-3998291,-3942962,-3735669,-3753492,-4289362,-4618840,-4523932,-1100644 
-3917787,-3847520,-3832391,-3861696,-4168548,-4512041,-4435617,-995542 
-3848726,-3765271,-3870204,-3899099,-4064492,-4417176,-4360231,-903454 
-3828369,-3748394,-3777948,-3800583,-4059582,-4405535,-4343833,-887779 
-3821582,-3749261,-3679059,-3698529,-4089979,-4426262,-4346388,-893245 
-3826581,-3752294,-3712643,-3735974,-4098955,-4438111,-4353952,-894079 
-3862466,-3778556,-3841091,-3868126,-4099314,-4450499,-4382461,-913244 
-3898334,-3810772,-3888411,-3913152,-4109657,-4465299,-4411545,-942781 
-3887209,-3806270,-3790637,-3810359,-4117127,-4464151,-4403769,-942103 
-3851438,-3777830,-3683251,-3701850,-4118112,-4455631,-4377051,-917977 
-3863167,-3788341,-3719724,-3741423,-4134610,-4474559,-4391192,-927347 
-3942959,-3862887,-3853937,-3878035,-4183521,-4533002,-4463352,-999075 
-3919438,-3833157,-3886006,-3911388,-4131992,-4486995,-4432979,-965059 
-3859899,-3775974,-3783039,-3804431,-4086964,-4435449,-4377002,-908576 
-3849998,-3774329,-3684717,-3702920,-4114717,-4453347,-4376390,-911564 
-3942590,-3872381,-3735609,-3753707,-4218527,-4556410,-4471169,-1013669 
-4004644,-3930436,-3859961,-3882994,-4250838,-4597583,-4525245,-1070276 
-3952437,-3870567,-3887666,-3912697,-4169356,-4522153,-4466165,-1005391 
-3929606,-3852970,-3793213,-3812115,-4164019,-4508701,-4446845,-991376 
-3961252,-3897636,-3699942,-3714586,-4237942,-4570314,-4487271,-1045059 
-3980431,-3918882,-3730554,-3749976,-4265338,-4598164,-4508059,-1068754 
-3893157,-3814797,-3834081,-3862972,-4135659,-4483564,-4413337,-953394 
-3893344,-3807753,-3881405,-3907566,-4106889,-4461066,-4407311,-941274 
-3894915,-3816004,-3789641,-3809216,-4127293,-4472882,-4412517,-953349 
-3894701,-3825631,-3690146,-3706873,-4166314,-4501146,-4421193,-969469 
-3951679,-3886037,-3731901,-3750901,-4232731,-4567537,-4480209,-1033015 
-3930996,-3854176,-3844089,-3870761,-4175132,-4522240,-4451801,-993728 
-3911382,-3826919,-3884005,-3909629,-4126240,-4479668,-4425622,-961042 
-3916173,-3838993,-3791816,-3811003,-4150663,-4495087,-4433886,-977933 
-3877406,-3807441,-3685260,-3703339,-4148509,-4483415,-4404004,-950874 
-3951266,-3885252,-3734105,-3752550,-4232059,-4566906,-4479861,-1031989 
-3996663,-3924781,-3857380,-3880986,-4245819,-4590347,-4517269,-1068716 
-3981054,-3903210,-3891242,-3915154,-4203367,-4552882,-4494625,-1045094 
-3935179,-3860879,-3789759,-3809043,-4173886,-4516107,-4452089,-1006591 
-3887094,-3819669,-3681854,-3700562,-4161869,-4494859,-4412872,-969299 
-3833983,-3761071,-3709082,-3733466,-4108256,-4446234,-4362140,-904460 
-3860858,-3777182,-3838926,-3866746,-4098200,-4448792,-4381615,-912679 
-3889806,-3801804,-3885224,-3910506,-4101077,-4456463,-4404010,-933826 
-3888217,-3807269,-3789525,-3809155,-4118767,-4465279,-4405891,-943235 
-3856037,-3782536,-3683812,-3702187,-4123344,-4460274,-4382583,-922800 
-3895530,-3823067,-3725375,-3746029,-4169492,-4507810,-4424015,-964040 
-3899059,-3816414,-3844055,-3870876,-4136696,-4487129,-4419876,-950058 
-3913783,-3826182,-3888433,-3913017,-4124849,-4480292,-4427952,-956203 
-3944737,-3866969,-3799414,-3816697,-4178014,-4523217,-4462112,-1003894 
-3966952,-3902230,-3700704,-3715274,-4242745,-4575345,-4492731,-1048684 
-3888297,-3817992,-3714186,-3737751,-4164302,-4501190,-4415942,-960656 
-3868435,-3784091,-3837959,-3866099,-4104334,-4455379,-4388895,-916804 
-3910042,-3822104,-3886999,-3911913,-4120976,-4476384,-4424066,-952565 
-3894522,-3812894,-3788504,-3808384,-4124180,-4471070,-4412109,-947084 
-3874644,-3801524,-3685890,-3703979,-4142292,-4479161,-4401276,-941184 
