ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3861303,-3729679,-3995028,-3980605,-4049587,-4371096,-4267817,-962666 
-3816456,-3701539,-3744666,-3706504,-4036891,-4344994,-4229420,-948794 
-3772414,-3681443,-3489208,-3442553,-4042277,-4333683,-4195645,-948632 
-3781039,-3688032,-3572907,-3545905,-4049229,-4343686,-4204207,-952809 
-3828812,-3709382,-3886214,-3879603,-4045054,-4358764,-4241607,-951652 
-3886820,-3756022,-4006041,-3990231,-4075627,-4396763,-4293486,-988505 
-3852347,-3739695,-3757472,-3717922,-4074857,-4381799,-4265424,-987884 
-3802072,-3713542,-3498005,-3450487,-4074366,-4364347,-4225349,-982082 
-3794463,-3703169,-3575357,-3548495,-4064497,-4357721,-4217752,-968949 
-3842583,-3725222,-3890185,-3883372,-4060737,-4373204,-4255689,-968272 
-3876615,-3746401,-4000206,-3985146,-4065847,-4386576,-4283699,-978631 
-3843192,-3730497,-3754147,-3714548,-4065627,-4372446,-4256883,-978442 
-3788725,-3699783,-3493347,-3446247,-4060557,-4350668,-4212815,-967707 
-3795484,-3704427,-3578064,-3550377,-4065509,-4358765,-4219709,-969718 
-3858799,-3742892,-3897214,-3889312,-4078160,-4390145,-4272861,-986409 
-3880044,-3750760,-4000666,-3985679,-4069983,-4390332,-4288035,-983193 
-3888471,-3779315,-3772464,-3730327,-4114160,-4419396,-4303087,-1029165 
-3824879,-3740106,-3502627,-3454519,-4100567,-4388686,-4249779,-1010694 
-3788959,-3699859,-3569546,-3543507,-4060636,-4352934,-4213842,-966327 
-3817696,-3700892,-3880583,-3874902,-4035587,-4348108,-4232266,-942862 
-3872807,-3744009,-3999681,-3984799,-4062602,-4383008,-4281306,-975639 
-3806169,-3692659,-3740551,-3703304,-4026758,-4334419,-4221141,-937711 
-3749409,-3658414,-3481096,-3435817,-4018226,-4309782,-4174678,-922579 
-3772932,-3679809,-3573385,-3545982,-4040200,-4334931,-4198007,-941697 
-3854036,-3736515,-3896569,-3888334,-4071786,-4384756,-4268676,-978413 
-3876208,-3746245,-4000688,-3985743,-4064942,-4385982,-4284500,-976451 
-3834466,-3721488,-3752131,-3712874,-4055701,-4363176,-4248949,-966467 
-3773869,-3684114,-3488255,-3441882,-4043958,-4334870,-4198334,-948666 
-3776642,-3683784,-3571084,-3544016,-4044379,-4338592,-4200841,-945729 
-3832506,-3712998,-3885912,-3878821,-4048702,-4362124,-4246169,-953944 
-3860651,-3727049,-3992372,-3977692,-4047349,-4369327,-4267971,-957637 
-3842587,-3728129,-3757758,-3717583,-4063105,-4370782,-4256307,-973041 
-3813934,-3725706,-3503607,-3455072,-4086046,-4375927,-4237707,-991949 
-3807397,-3716791,-3580250,-3552191,-4077469,-4370566,-4230957,-980311 
-3878591,-3763759,-3903156,-3894068,-4098768,-4410126,-4291787,-1006212 
-3893684,-3765792,-4002166,-3986924,-4084802,-4404341,-4300727,-997804 
-3877301,-3768065,-3766972,-3725427,-4102516,-4407811,-4290984,-1016380 
-3832971,-3749126,-3505319,-3456744,-4109395,-4396972,-4256815,-1018936 
-3835256,-3749354,-3588879,-3559597,-4110127,-4400607,-4258926,-1016892 
-3944289,-3837201,-3923907,-3912174,-4172499,-4479864,-4357724,-1086470 
-3952561,-3833004,-4016531,-3999966,-4152616,-4467747,-4359833,-1072504 
-3845176,-3738954,-3744726,-3707432,-4074057,-4377227,-4258896,-990797 
-3799306,-3715981,-3492321,-3445415,-4077009,-4363813,-4223379,-988142 
-3791606,-3704840,-3569523,-3543172,-4066721,-4357178,-4215805,-974782 
-3837629,-3724875,-3886999,-3880597,-4060392,-4370224,-4251650,-970694 
-3893336,-3768959,-4005649,-3989979,-4088310,-4405700,-4301331,-1004813 
-3859125,-3752540,-3758742,-3719026,-4087574,-4390935,-4273736,-1004121 
-3806729,-3723762,-3498722,-3451034,-4084707,-4371269,-4231604,-995722 
-3829728,-3746217,-3586735,-3558210,-4107684,-4396526,-4254581,-1017125 
-3827832,-3715585,-3879382,-3874422,-4051304,-4360559,-4242239,-962069 
-3844064,-3716740,-3987381,-3974357,-4036413,-4354854,-4252372,-950796 
-3813268,-3702658,-3745056,-3707182,-4038012,-4343018,-4228250,-951502 
-3744409,-3655711,-3478986,-3434168,-4016779,-4306007,-4169644,-923207 
-3760703,-3669414,-3568317,-3541594,-4030946,-4323572,-4185897,-934243 
-3819846,-3702772,-3885027,-3878434,-4038690,-4350497,-4234716,-945430 
-3874971,-3746074,-4003325,-3987796,-4065964,-4385516,-4283622,-978514 
-3847681,-3736866,-3758756,-3718771,-4072352,-4377747,-4262734,-985117 
-3776800,-3688999,-3488086,-3442120,-4050211,-4339252,-4202011,-957071 
-3749678,-3656968,-3560773,-3535478,-4018564,-4312158,-4174689,-920629 
-3835717,-3718294,-3891615,-3884117,-4054296,-4366442,-4250303,-960504 
-3915195,-3787884,-4017564,-4000034,-4107936,-4426707,-4323482,-1021819 
-3915392,-3808921,-3780183,-3737484,-4144646,-4447816,-4329924,-1061237 
-3822035,-3738585,-3498096,-3451529,-4099836,-4386432,-4246503,-1010384 
-3817816,-3731338,-3581719,-3553819,-4092861,-4382997,-4242064,-1000204 
-3936266,-3828888,-3920966,-3909932,-4164860,-4471723,-4350141,-1079869 
-3963219,-3844444,-4022337,-4005199,-4164428,-4478436,-4370472,-1086455 
-3870962,-3767205,-3752635,-3714699,-4102633,-4403835,-4284495,-1022851 
-3770813,-3687042,-3479323,-3434822,-4047889,-4334289,-4194422,-960027 
