ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4275724,-4448059,-4327669,-4125281,-4404992,-4305524,-4297435,-1116127 
-4262762,-4435470,-4315181,-4112958,-4392504,-4293341,-4284914,-1107209 
-4237406,-4410164,-4289861,-4088181,-4367366,-4268669,-4259753,-1081836 
-4233867,-4407160,-4286696,-4084947,-4364296,-4265395,-4256679,-1066992 
-4258183,-4430715,-4310487,-4108391,-4387761,-4288591,-4280180,-1090531 
-4273986,-4447152,-4326806,-4124533,-4404129,-4304648,-4296551,-1107259 
-4263052,-4434712,-4314745,-4112824,-4391886,-4293081,-4284239,-1097513 
-4240476,-4411259,-4291783,-4090577,-4368772,-4270861,-4260861,-1104110 
-4234459,-4407915,-4287824,-4086477,-4365317,-4266620,-4257354,-1099428 
-4254447,-4429089,-4308285,-4106413,-4386242,-4286463,-4278378,-1086889 
-4273297,-4446002,-4325675,-4123637,-4403226,-4303600,-4295334,-1093163 
-4261766,-4433816,-4313966,-4112321,-4391353,-4292349,-4283252,-1094451 
-4237674,-4409305,-4289657,-4088471,-4367099,-4268615,-4258807,-1076729 
-4235612,-4407996,-4288336,-4087072,-4365749,-4267141,-4257451,-1084676 
-4259942,-4432045,-4312463,-4110759,-4389587,-4290579,-4281432,-1116517 
-4271114,-4446087,-4325624,-4123459,-4403425,-4303368,-4295437,-1108226 
-4267802,-4436552,-4317713,-4116137,-4394325,-4296290,-4286237,-1135562 
-4240324,-4412149,-4292898,-4091754,-4369984,-4272042,-4261872,-1150058 
-4232889,-4407889,-4287416,-4085969,-4365413,-4266309,-4257619,-1120452 
-4256119,-4430504,-4309772,-4107779,-4387782,-4288034,-4280203,-1114051 
-4278789,-4449259,-4329545,-4127531,-4406557,-4307669,-4299001,-1154229 
-4269282,-4438878,-4320097,-4118509,-4396353,-4298581,-4288628,-1209712 
-4236061,-4411017,-4290759,-4089342,-4368319,-4269608,-4260629,-1176596 
-4232969,-4407869,-4286989,-4085489,-4364939,-4265774,-4257467,-1139456 
-4256902,-4431285,-4310341,-4108371,-4388141,-4288519,-4280793,-1144980 
-4272376,-4446714,-4325739,-4123501,-4403539,-4303587,-4296225,-1143881 
-4262221,-4434267,-4313955,-4112067,-4391322,-4292370,-4283935,-1139149 
-4245064,-4413830,-4295021,-4093811,-4371186,-4273957,-4263443,-1183249 
