ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
2412123,3017459,-2040124,-3507669,-2327245,-1437587,-2382921,2059 
2407781,3039224,-2049228,-3523635,-2335640,-1452789,-2392953,528 
2405379,3019888,-2047913,-3520626,-2339267,-1453433,-2391449,-3482 
2408522,2986728,-2038161,-3502799,-2332361,-1437697,-2380997,-4184 
2412621,2984778,-2033352,-3495400,-2326019,-1429256,-2375793,-864 
2412079,3017246,-2040152,-3507621,-2327236,-1437542,-2382874,2024 
2407931,3039306,-2049242,-3523591,-2335473,-1452669,-2392874,593 
2405408,3019902,-2048524,-3521382,-2339556,-1453845,-2392367,-3696 
2407958,2986328,-2039024,-3503579,-2332999,-1438342,-2381839,-4818 
2411819,2984181,-2034009,-3495704,-2326564,-1429694,-2375982,-1608 
2411379,3016410,-2040972,-3508247,-2327930,-1438162,-2383539,1189 
2407334,3038665,-2049952,-3524025,-2335981,-1453063,-2393466,-110 
2405472,3020059,-2048492,-3521054,-2339297,-1453491,-2392164,-3627 
2408743,2987321,-2038317,-3502744,-2332144,-1437497,-2381006,-3999 
2412869,2985010,-2033400,-3495122,-2325739,-1428881,-2375594,-659 
2412315,3017295,-2040133,-3507307,-2326989,-1437124,-2382644,2158 
2407892,3039516,-2049138,-3523019,-2335177,-1452177,-2392183,668 
2405708,3020545,-2048450,-3520972,-2339136,-1453356,-2391974,-3356 
2408870,2987446,-2038369,-3502648,-2332094,-1437410,-2380959,-3997 
2412929,2985046,-2033494,-3495052,-2325787,-1428933,-2375638,-736 
2412355,3017141,-2040179,-3507221,-2327037,-1437167,-2382661,2124 
2407981,3039294,-2049408,-3523386,-2335346,-1452389,-2392802,561 
2405793,3020554,-2048388,-3520989,-2339098,-1453381,-2391928,-3282 
2408635,2987326,-2038190,-3502499,-2332111,-1437478,-2380516,-4051 
2412675,2984855,-2033569,-3495284,-2325925,-1429146,-2375670,-915 
2412196,3017204,-2040217,-3507377,-2327099,-1437309,-2382647,2041 
2407958,3039406,-2049299,-3523398,-2335347,-1452437,-2392661,646 
2405430,3020156,-2048616,-3521292,-2339467,-1453790,-2392114,-3615 
2408038,2986591,-2039107,-3503571,-2332931,-1438413,-2381641,-4736 
2412246,2984416,-2034119,-3495907,-2326457,-1429737,-2376200,-1357 
2411917,3016965,-2040182,-3507232,-2327202,-1437304,-2382270,1904 
2407738,3039057,-2049553,-3523574,-2335607,-1452701,-2392793,408 
2405605,3020205,-2048439,-3521097,-2339307,-1453685,-2391911,-3421 
2408678,2987043,-2038504,-3502882,-2332285,-1437818,-2380946,-4090 
2412789,2984963,-2033631,-3495257,-2325803,-1429167,-2375562,-774 
2412284,3017248,-2040281,-3507287,-2327024,-1437362,-2382507,2155 
2407989,3039174,-2049422,-3523272,-2335330,-1452512,-2392606,633 
2405381,3019986,-2048418,-3520655,-2339219,-1453552,-2391429,-3573 
2408161,2986641,-2039094,-3503286,-2332834,-1438366,-2381359,-4554 
2412231,2984592,-2034276,-3495688,-2326304,-1429704,-2376016,-1234 
2411764,3016851,-2040842,-3507685,-2327402,-1437838,-2382961,1719 
2407301,3038601,-2050159,-3523802,-2335864,-1453164,-2393159,63 
2405054,3019704,-2049141,-3521319,-2339629,-1454177,-2392286,-3831 
2408347,2986989,-2038901,-3502907,-2332392,-1438082,-2381086,-4302 
2412546,2985293,-2033538,-3494640,-2325515,-1428942,-2374821,-769 
2412293,3017486,-2040205,-3506829,-2326679,-1437041,-2382101,2269 
2408001,3039349,-2049398,-3522926,-2335066,-1452227,-2392298,793 
2405751,3020499,-2048427,-3520514,-2338872,-1453229,-2391434,-3151 
2408763,2987642,-2038537,-3502449,-2331953,-1437475,-2380563,-3862 
2412751,2985483,-2033721,-3494832,-2325455,-1428773,-2375245,-650 
2412294,3017649,-2040374,-3506922,-2326664,-1436938,-2382231,2277 
2407921,3039543,-2049151,-3522480,-2334801,-1451899,-2391656,819 
2405586,3020562,-2048526,-3520633,-2338849,-1453244,-2391479,-3257 
2408531,2987486,-2038747,-3502788,-2332126,-1437659,-2380824,-4075 
2412184,2984940,-2034258,-3495599,-2326101,-1429397,-2375849,-1229 
