ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4706025,-4499719,-3944050,-4028860,-4397834,-4698862,-4773373,-1188259 
-4748181,-4500128,-3964172,-4037997,-4394966,-4747285,-4806140,-1219386 
-4747157,-4496817,-3958371,-4033079,-4392065,-4751959,-4798348,-1227481 
-4736426,-4498589,-3954669,-4032434,-4394661,-4740648,-4790938,-1219818 
-4726914,-4501904,-3953024,-4033484,-4398806,-4726919,-4786534,-1205956 
-4731853,-4502616,-3957156,-4035900,-4399019,-4729140,-4792895,-1199337 
-4737997,-4498379,-3956367,-4033166,-4394433,-4738414,-4793975,-1202371 
-4730865,-4495076,-3951146,-4029391,-4391451,-4732337,-4787654,-1190886 
-4730577,-4498038,-3953046,-4031738,-4394567,-4731891,-4789528,-1187019 
-4751165,-4504726,-3966282,-4040807,-4400095,-4754619,-4806554,-1210499 
-4746284,-4504042,-3963083,-4039115,-4399756,-4749219,-4800645,-1208656 
-4762364,-4501407,-3968385,-4040156,-4395744,-4770471,-4810367,-1230979 
-4742408,-4496579,-3955475,-4031911,-4392271,-4750972,-4792179,-1218219 
-4728614,-4498144,-3951402,-4031038,-4394777,-4733378,-4784980,-1201866 
-4749797,-4505216,-3966436,-4041629,-4400383,-4753659,-4805905,-1219982 
-4753180,-4504947,-3966009,-4041003,-4400194,-4758011,-4804705,-1229851 
-4745469,-4499690,-3959807,-4035707,-4395153,-4750553,-4796649,-1222496 
-4745127,-4497342,-3958676,-4034011,-4392504,-4751379,-4796446,-1222081 
-4744227,-4500019,-3959133,-4035285,-4395512,-4750364,-4796084,-1225741 
-4745024,-4504716,-3962779,-4039437,-4400204,-4749088,-4799556,-1227512 
-4740215,-4503883,-3960241,-4037886,-4399779,-4742231,-4795389,-1221351 
-4756846,-4501626,-3967732,-4040367,-4395982,-4761731,-4808064,-1235501 
-4771853,-4500431,-3971176,-4040967,-4393924,-4784159,-4814257,-1266259 
-4755026,-4501460,-3963276,-4037696,-4396320,-4766934,-4799964,-1264201 
-4759961,-4507168,-3971491,-4044665,-4401516,-4769271,-4809252,-1272960 
-4784728,-4509341,-3982361,-4050274,-4402264,-4798722,-4825467,-1314883 
-4755949,-4501369,-3963924,-4038079,-4396173,-4768332,-4799469,-1297273 
-4753964,-4499199,-3963454,-4036993,-4393649,-4766267,-4800371,-1298105 
-4744568,-4501126,-3959978,-4036325,-4396400,-4754630,-4794486,-1293382 
-4728924,-4503792,-3955649,-4035896,-4400191,-4732202,-4786572,-1271617 
-4757117,-4506863,-3971839,-4044806,-4401077,-4761172,-4811064,-1293497 
-4759933,-4502119,-3967759,-4040342,-4396285,-4767941,-4807010,-1304412 
-4713192,-4493765,-3939928,-4023429,-4391546,-4717027,-4767669,-1258394 
-4665823,-4492756,-3924319,-4017334,-4393007,-4653217,-4744832,-1169214 
